family_name	first_name	other_name	Count
NA	NA	Stedt, Nils;Cereceda, Ernesto F.	1
Fabricius	Å	NA	1
Hellgren	Gunhild	NA	1
Göthberg	Knut	NA	1
NA	NA	Hjelt, Edvard,;Tigerstedt, Robert	1
NA	NA	Smedberg, Fritz;Malmborg, Boo von	1
NA	NA	Molesworth, Louisa.;Nordenadler, H.	1
NA	NA	Åkesson, Arnold,;Dennis, Wesley	1
Linne	Carl von	NA	1
Røkke	Olav	NA	1
Diederichs	H. von	NA	1
NA	NA	Harbou, H. W.;Tuxen, A. P.;With, C. L.	1
Alexander	Franz	NA	1
Söderström	Gösta	NA	1
Gilbert	Sara	NA	1
Rödiger	Emil	NA	1
NA	NA	Nelson, George R.;Mäkinen-Olliner Aune;Thorbjörnsson, Sverrir;Salvesen, Kaare;Tegner, Göran	1
Dudik	B	NA	1
Thufvesson	Olof	NA	1
NA	NA	Rydberg, A. M.;Ericsson, O. A.	1
Grape	Zacharias	NA	1
NA	NA	Florman, Arvid Henrik,;Liljevalch, Carl Fredrik	1
Nordström	J. J	NA	1
Högfeldt	Pehr Johan	NA	1
Benzinger	Immanuel	NA	1
Le Tourneau	Roger	NA	1
NA	NA	Grip, Elias.;Grip, Elias.;Grip, Elias.;Grip, Elias.;Grip, Elias.	1
Eeden	Willem van	NA	1
NA	NA	Hänninger, Nils,;Mjöberg, Josua,;Lilie, Einar,;Werner, Ernst	1
Hasselhuhn	Abraham Roland	NA	1
NA	NA	Söderberg, Sten;Melin, Patrik,;Kumlien, Bertil	1
Oxenstierna	Eric	NA	1
Hautala	Jouko	NA	1
Agersnap	Torben	NA	1
Höglund	Axel Th	NA	1
NA	NA	Smith, Helmer,;Hunt, Mabel	1
Törne	P. O. von	NA	1
Troberg	Ruben	NA	1
Key-Åberg	Algot	NA	1
Voss	Johann Heinrich	NA	1
George	Pierre	NA	1
Wallack	Joseph Friedrich	NA	1
Sheldon	Eleanor	NA	1
Ekmark	Johan Olof	NA	1
NA	NA	Frc<U+030C>ek, Jan;Haller, Jir<U+030C>í;Heidenreich, Julius;Weingart, Milos<U+030C>	1
NA	NA	Levan, O.;Schröderheim, Elis,;Nordén, Hedvig.;Wadén, H.;Fries, Samuel Andreas,;Fåhræus, F.;Höckert, R.	1
NA	NA	Brockhaus, Albert,;Brockhaus, Suse	1
Hevesy	Georg von	NA	1
Stoklitsky	Leonard	NA	1
Sidenbladh	Karl	NA	1
Tuulio	Oiva Johannes	NA	1
Salonen	Armas	NA	1
Petit	Renée	NA	1
Martin	Albert	NA	1
NA	NA	Josephson, Ludvig,;Norman, Ludvig	1
Felitzen	Carl von	NA	1
Holmgren	Jöns	NA	1
Bormann	K	NA	1
NA	NA	Tallgren-Tuulio, Oiva Johannes;Tallgren, Aarne Michael	1
Edelfelt	Berta	NA	1
Greul	Walter	NA	1
NA	NA	Ekman, Thorsten,;Schmidt, Carl	1
Myrland	Torsten	NA	1
Maeterlinck	Maurice	NA	1
NA	NA	Dahl, E.;Forsberg, D.	1
NA	NA	Fürst, Carl M.,;Retzius, Anders	1
Lenk	Torsten	NA	1
Nyblom	Teddy	NA	1
Olin	Emil	NA	1
Samuelsson	Karl J	NA	1
Tank	Roar	NA	1
Ottosen	J	NA	1
Kugelberg	Bertil	NA	1
Faris	Nabih Amin	NA	1
Nörregaard	J	NA	1
Rothstein	Andrew	NA	1
Bronner	Augusta F	NA	1
Éluard	Paul	NA	1
Holt	Claire	NA	1
Hamlin	Sarah Hull Jenkins	NA	1
Jones	Everett W	NA	1
Nylander	Carl Wilhelm	NA	1
Bruhns	Carl	NA	1
Hveberg	H	NA	1
Siöcrona	Vera	NA	1
Kahane	P. P	NA	1
Aberstén	Simon	NA	1
NA	NA	Falk, Åke,;Sundborg, Åke	1
Hultblad	Filip	NA	1
NA	NA	Ahlberg, Karl,;Schimmelpfennig, C. F. V.	1
Erdmann	A	NA	1
Ekman	August Wilh	NA	1
Maroger	Dominique	NA	1
Dahlberg	Folke	NA	1
Nolcken	Carl Adam von	NA	1
Wilskman	Atle	NA	1
Hubendick	Ludvig Andreas	NA	1
Forssman	John	NA	1
NA	NA	Vidal de la Blache, Paul;Gallois, Lucien;Blanchard, Raoul;Grenard, Fernand	1
Liljeberg	G. M	NA	1
Viklund	Nils	NA	1
Dulk	Albert	NA	1
Raab	Heribert	NA	1
Holmberg	Eric	NA	1
Dunn	Leslie Clarence	NA	1
Englund	Ruth	NA	1
Nygaard	A	NA	1
McDiarmid	Alice Magdalen (Morrissey)	NA	1
Sauvaget	Jean	NA	1
NA	NA	Moltke, Erik;Bæksted, Anders;Nielsen, Karl Martin;Nissen, Eva	1
NA	NA	Hainari, O.A.;Grotenfelt, Kustavi	1
NA	NA	Sparre, Louis,;Forsström, Oskar Adolf	1
Örnberg	Victor	NA	1
Savage	William	NA	1
NA	NA	Jettmar, Karl;Pain, Herta	1
NA	NA	Numelin, Ragnar,;Brotherus, Heikki;Fagerström, Birger	1
Jernström	Erik	NA	1
Glueck	Eleanor (Touroff)	NA	1
Ehrenkrook	Carola v	NA	1
Mustala	Niilo	NA	1
NA	NA	Boserup, Ester;Buhl, Vilhelm	1
Guest	G. D	NA	1
Aavikko	E	NA	1
Jankov	Rostislav	NA	1
NA	NA	Halldór Laxness	1
NA	NA	Ayrton, Michael;Denvir, Bernard	1
Rackham	Bernard	NA	1
Malebranche	Nicolas de	NA	1
Kempf	Friedrich	NA	1
NA	NA	Pähn-Palm, Elisabeth;Bohlin, Sture	1
González Palencia	Ángel	NA	1
NA	NA	Geijerstam, Johan Gustaf af,;Lindblad, Johan Wilhelm;Burenstam, Carl J. R.	1
Wald	Arthur	NA	1
NA	NA	Sandgren, Gustav,;Horn, Brita von,;Hall, Åke,;Höijer, Björn-Erik,;Mårtensson, Sigvard	1
NA	NA	Siwertz, Sigfrid,;Grevenius, Herbert,;Löttiger, Olof.	1
NA	NA	Nylén, Anna-Maja,;Strömberg, Elisabeth	1
Herlitz	C. W	NA	1
NA	NA	S<U+0323>ali<U+1E25> ibn Abd al-<U+1E25>alim al-Gharna<U+1E6D>i;Tornberg, Carl Johan	1
NA	NA	Hoel, Sigurd,;Barthel, Sven	1
Heilborn	Paul	NA	1
Nyqvist	Hjalmar	NA	1
NA	NA	Söderberg, Märta;Frykstrand, Kerstin	1
Hold von Ferneck	Alexander	NA	1
Böckeler	Maura	NA	1
NA	NA	Hammar, H. G.;Hagman, T.	1
NA	NA	Wolgers, Beppe,;Kipling, J. Lockwood;Drake, W. H.;Frenzeny, P.	1
NA	NA	Grip, Elias,;Forseth, Einar	1
Grigor'ev	V. V	NA	1
Goodwin	Ida B	NA	1
NA	NA	Hammarsten, Olof,;Mörner, Carl Thore,;Schmidt-Nielsen, Sigval.	1
Nilus	Sergej Aleksandrovic	NA	1
Dal	Leonard	NA	1
NA	NA	Åkerberg, Axel Frithiof,;Söderblom, Nathan	1
NA	NA	Klute, Fritz;Frey, Ulrich	1
NA	NA	Klute, Fritz;Geisler, Walter	1
NA	NA	Alkuin,;Flom, George T.	1
NA	NA	Vlugt, W. van der;Schauman, F:W.	1
NA	NA	Lindgren, Erik,;Pihl, Axel,;Löwegren, Georg,;Hartman, Carl Vilhelm	1
Hedström	Herman	NA	1
Billvall	Gun	NA	1
Landergren	Ernst	NA	1
Kjær	Anders	NA	1
Hartmanis	Normunds	NA	1
NA	NA	Holland, Sylvia;Bohman, Birgitta	1
NA	NA	Wennerberg, Bengt Olof,;Lagerström, Bertil	1
Perers	Olof F	NA	1
Ahlgren	G	NA	1
NA	NA	Brodin, Knut,;Lindberg, Stig	1
NA	NA	Elving, Gustaf,;Josefson, Ruben	1
NA	NA	Heusler, Andreas;Ranisch, Wilhelm	1
Kinberg	J. G. H	NA	1
Hahr	Henrik	NA	1
NA	NA	Carlsson, Lars;Wästfelt, Carl	1
Ramm-Ericson	Tora	NA	1
Willners	Bo	NA	1
NA	NA	Jackson, Byron,;Malvern, Corinne;Knutsson, Gösta	1
NA	NA	Berg, B. Baldorf;Fries, Anne-Marie	1
NA	NA	Holmgren, Kurt,;Brunnberg, Arne	1
Hernqvist	Erik	NA	1
Lindgren	H	NA	1
NA	NA	Edfelt, Johannes,;Beckman, Per	1
NA	NA	Liljegren, Berne,;Nordengren, Sven	1
Kihlberg	Gunnar	NA	1
Molde	Inger	NA	1
Rödström	Ragnar	NA	1
NA	NA	Gyllander, Hugo,;Boheman, Mauritz	1
NA	NA	Andersen, H. C.,;Kock, Sven	1
Beckman	Leif	NA	1
NA	NA	Isaksson, Folke,;Holmqvist, Bengt	1
Helldal	Eric	NA	1
Danell	Nils	NA	1
Julius	Arvid	NA	1
NA	NA	Johnson, Eyvind,;Johnson, Eyvind,;Johnson, Eyvind	1
Fiske	Willard	NA	1
Hannay-King	Carolyn	NA	1
Osterman	Wilhelm	NA	1
Löthman	Alvar	NA	1
NA	NA	Wallgren, Andrew,;Facks, Gunhild	1
Helmerson	B	NA	1
NA	NA	Åkesson, Y.;Gernandt, H.-O.	1
NA	NA	Rehnberg, Mats;Selling, Gösta	1
Ignatius	Kaarlo	NA	1
Havránek	Bohuslav	NA	1
NA	NA	Jensen, Adolf E.;Niggemeyer, Hermann	1
Gamby	Erik	NA	1
Geber	Hugo	NA	1
Dixelius-Brettner	Hildur	NA	1
NA	NA	Hamberg, Axel,;Hustedt, Friedrich	1
NA	NA	Hamberg, Axel,;Nilson, Birger	1
NA	NA	Hamberg, Axel,;Jönsson, A.	1
Wadner	Gustav Martin	NA	1
Lindgren	G	NA	1
Kjellén	Alf	NA	1
NA	NA	Pir Sultan Abdal;Boratav, Pertev Naili	1
NA	NA	Adelswärd, Johan Isac,;Gahn, Johan Gottlieb	1
Schreiber	E	NA	1
Stender	Heinz	NA	1
Högbom	A. G	NA	1
NA	NA	Malmström S. R	1
Hammarlund	Karl Oskar	NA	1
Focken	Hayno	NA	1
NA	NA	Hackman, Alfred;Nordman, Carl Axel,;Kivikoski, Ella	1
Pelster	Franz	NA	1
Leander	Algot	NA	1
NA	NA	Virgin, Ebba,;Sjögren, Bror A.,;Hamrin-Thorell, Ruth	1
Angel	Gösta	NA	1
Poustochkine	C	NA	1
Boalt	Gunnar	NA	1
Collinder	Britta	NA	1
Naville	Francois Marc Louis	NA	1
Hallberg	Magnus	NA	1
NA	NA	Hedin, Sven,;Montell, Gösta	1
NA	NA	Högbom, Arvid Gustaf,;Högbom, Arvid Gustaf,;Gavelin, Axel	1
NA	NA	Hamberg, Axel,;Enquist, Fredrik.;Gavelin, Axel,;Hamberg, Axel,;Westman, J.;Svenonius, Fredrik	1
Forsell	Carl af	NA	1
Welin	P.G	NA	1
NA	NA	Säfström, August,;Heiberg, Johanne Luise	1
Glueck	Eleanor	NA	1
NA	NA	Dahlgren, Erik Wilhelm,;Stanley, Henry Morton	1
Næss	Arne	NA	1
Lange	G. O	NA	1
Urbans	Runar	NA	1
Hertzman	Anna-Mia	NA	1
Carlson	Fredrik Ferdinand	NA	1
Schultz	Åke von	NA	1
NA	NA	Boufflers, Marie Charlotte Hippolyte de;Hennings, Beth	1
NA	NA	Jacobsson, Herbert,;Traung, Olof	1
NA	NA	Einarr Skúlason	1
Christensen	Povl	NA	1
NA	NA	Rudberg, Sten,;Löfberg, Sven	1
NA	NA	Swahn, Waldemar,;Lindqvist, Gustaf	1
NA	NA	Jungner, Hugo,;Friesen, Otto von	1
NA	NA	Grimm, Jacob,;Nyström, Jenny	1
Wirell	E	NA	1
Säve	Gunnar	NA	1
NA	NA	Frödin, John,;Enequist, Gerd,;Hjulström, Filip	1
NA	NA	Riwkin, Ester,;Riwkin, Josef,;Petrov, Evgenij	1
Cottle	A. S	NA	1
Söderberg	Carl-Åke	NA	1
NA	NA	Snorre Sturlasson,;Dasent, George Webbe	1
Theslöf	Gösta	NA	1
NA	NA	Geijerstam, Gustaf af,;Djurklou, Nils Gabriel,;Jensdorff, August;Hansen, Hans Nikolaj,;Haslund, Otto;Henningsen, Erik	1
Hesse	Kurt	NA	1
NA	NA	Guðbrandur Vigfússon;Möbius, Theodor	1
Gustavson	John	NA	1
NA	NA	Sæmund Sigfussön;Magnusen, Finn	1
Ekman	Fredric Joachim	NA	1
NA	NA	Montell, Gösta,;Lundquist, Gösta,;Norberg, Bertil	1
Révéz	Emerich von	NA	1
NA	NA	Hellkvist, Otto,;Winqvist, T. F.	1
NA	NA	Grenholm, Åke.;Montgomery, Arthur,;Cramér, Harald,;Hellner, Jan.	1
Zackrisson	Uno	NA	1
Noréus	Halvard	NA	1
Nordström	Werner Edvard	NA	1
NA	NA	Lundén, Bo;Sandford, Folke	1
NA	NA	Höglund, Zeth,;Mehr, Hjalmar	1
NA	NA	Heckscher, Eli F.,;Carleson, N. C.	1
NA	NA	Hemberg, William;Sillén, Oskar	1
Hultgren	Johan Enoch	NA	1
Guttenberg	A. R. von	NA	1
Pletnev	Petr Aleksandrovic	NA	1
NA	NA	Kjölsrud, Odd;Rosell-Lindahl, Ingrid	1
NA	NA	Jackson, Byron,;Provensen, Alice;Provensen, Martin;Knutsson, Gösta	1
NA	NA	Huss, Einar;Hagstroem, Karl Gustav	1
Droysen	G	NA	1
Lamberg Wåhlin	Anna	NA	1
Hildebrandsson	Ebba	NA	1
Lundahl	Carl F	NA	1
Ericsson	Sigfrid	NA	1
Larsson	Werner	NA	1
Höjer	Björn	NA	1
NA	NA	Jensen, Karin,;Flint, William Russel	1
NA	NA	Sager-Nelson, Olof,;Gauffin, Axel	1
NA	NA	Molin, Arthur.;Thorsson, Sture.;Lindberg, John.	1
NA	NA	Thedin, Nils,;Stolpe, Herman	1
NA	NA	Andersson, Gunnar.;Gabrielsson, Erik V.	1
NA	NA	Lindegren, Erik,;Vennberg, Karl,;Holmqvist, Bengt	1
NA	NA	Kallstenius, Torsten;Wager, O.	1
NA	NA	Holmes, Mary;Lindwall, Bengt	1
Hallin	Eric	NA	1
Karitz	Anders	NA	1
Bæhrendtz	Maj Britt	NA	1
Klein	Oskar	NA	1
NA	NA	Arill, David,;Olsson, Olaus	1
Heckscher	I	NA	1
Eriksson	J. V	NA	1
Sjögren	Wilhelm	NA	1
Spens	Edward	NA	1
Bergling	Birger	NA	1
NA	NA	Euripides	1
NA	NA	Anderbjörk, Jan Erik,;Gehlin, Hugo,;Huldt, Åke	1
Grimlund	Bengt	NA	1
NA	NA	Norbeck, Axel;Grimm, Wilhelm,;Brag, Else Mokli	1
NA	NA	Gavelin, Sven,;Kulling, Oskar	1
Fite	Gilbert Courtland	NA	1
Edholm	Esbjörn Oscar	NA	1
NA	NA	Valentin, Hugo,;Brody, Abraham,;Fürstenberg, Wulff	1
Dentan	Robert Claude	NA	1
Upton	Miller	NA	1
Stewart	Charles David	NA	1
NA	NA	Fish, Lounsbury S.;Smith, Hubert L.	1
NA	NA	Lichtenberg, Georg Christoph,;Kottenkamp, Franz,;Landin, Anders Petter	1
Sundén	D.H.A	NA	1
NA	NA	Ford, Brinsley;Parker, K. T.	1
Malingue	Maurice	NA	1
Gustawsson	Karl-Alfred	NA	1
NA	NA	Franzén, Lisa;Bohman, Nils	1
Wright	Quincy	NA	1
NA	NA	Riggenbach, A.;Teisserenc de Bort, L.	1
Jung	Helge	NA	1
Thylén	Gunnar	NA	1
NA	NA	Holmqvist, Erik,;Nyreen, Eric	1
NA	NA	Nyreen, Eric;Holmqvist, Nils	1
Henriksson	Frank	NA	1
Glubokovskij	Nikolaus	NA	1
NA	NA	Jansson, Sven B. F.,;Leijström, Gunnar,;Sigurður Þórarinsson	1
Dahlberg	Frans A	NA	1
NA	NA	Antoni, Nils,;Katz, David	1
Stigbrand	Tore	NA	1
Bodén	Bertil	NA	1
Hakulinen	Yrjö Juho	NA	1
Wallin	Isak	NA	1
NA	NA	Essén, Rütger,;Essén, Ingeborg	1
NA	NA	Edström, J. Sigfrid,;Bring, Samuel E.	1
NA	NA	Holm, Carl;Forssell, Nils;Berg, Tor	1
Koestler	Arthur	NA	1
NA	NA	Gustav;Stenberger, Mårten	1
Burt	Cyril	NA	1
NA	NA	Sjöstedt, Sture;Danielson, Ulf	1
Ekelund	Theofil	NA	1
NA	NA	Ekholm, Gunnar,;Larsen, Hjalmar	1
Toeppen	Max	NA	1
Strömgren	J. W	NA	1
Schwabe	Randolph	NA	1
Holm	Z	NA	1
NA	NA	Brody, Abraham,;Valentin, Hugo	1
Hedin	Greta	NA	1
NA	NA	Leijonhufvud, Karl K:son,;Anjou, Anton	1
Danielsson	Bengt	NA	1
NA	NA	Hámori, László,;Zaba, Norbert	1
Gardberg	Carl Jacob	NA	1
Hansen	Bent	NA	1
Eljas	Emil	NA	1
NA	NA	Stavenow, Åke,;Schück, Adolf	1
NA	NA	Ames, Louise Bates,;Learned, Janet;Ilg, Frances Lillian,;Bouleau, Ann	1
Boëthius	Bertil	NA	1
Lindquist	David	NA	1
NA	NA	Lundström, N. S.;Molin, Ulla	1
NA	NA	Hilding, Ingeborg;Hilding, Sven	1
Friman	Einar	NA	1
NA	NA	Pearson, Gerald H. J.;Pingel, Irmgard	1
Aschberg	Olof	NA	1
Lindfelt	Bo	NA	1
NA	NA	Struve, G. P.;Lur'e, T. S.	1
Lindquist	Bertil	NA	1
Ibbotson	R. M. A	NA	1
NA	NA	Lekander, Bertil,;Palm, Thure	1
Nyström	Carl	NA	1
Goncarov	Nikolaj Kirillovic	NA	1
Grimberg	Carl	NA	1
Jeans	James Hopwood	NA	1
Notini	Gösta	NA	1
Kibrik	E. A	NA	1
NA	NA	Gerring, Hugo;Johnson, Gösta;Nordström, Torsten	1
Wohlfart	Snorre	NA	1
Flordh	Per	NA	1
NA	NA	Morales, Olallo;Romanus, Ragnar	1
Fredriksson	Torsten	NA	1
NA	NA	Jørstad, Ivar;Nannfeldt, John Axel	1
Bruhn Hoffmeyer	Ada	NA	1
Hörstadius	Greta	NA	1
Flores	Angel	NA	1
Katz	Rosa	NA	1
NA	NA	Pipping, Rolf,;Ahlbäck, Olav	1
NA	NA	Odhner, Nils Hjalmar,;Hartman, Olga	1
NA	NA	Mårtenson, Gunnar,;Waronen, Eino;Sundström, Hugo	1
NA	NA	Parekh, Manilal C.;Sandegren, Paul	1
Vallmark	Sven	NA	1
NA	NA	Rietz, Allan;Ager, Bertil	1
Juel	O	NA	1
NA	NA	Hannula, Joose Olavi;Fagerström, Birger	1
NA	NA	Woxén, Ragnar,;Strömberg, C.A.	1
NA	NA	Nyman, Alf,;Herrlin, Axel	1
Blackburne	Cecil I	NA	1
Schücking	Levin L	NA	1
Elgstrand	Axel	NA	1
NA	NA	Ipsen, J.;Nellemann, Johannes;Bergh, Joh.	1
Krengel	Rolf	NA	1
Granstedt	Karin	NA	1
NA	NA	Burser, Joachim,;Svedelius, Nils	1
NA	NA	Davidson, Aslöf;Thulin, Elsa	1
Herskovits	Frances S	NA	1
NA	NA	Sæmund, Gideon;Palmquist, P.O.	1
NA	NA	Filon	1
Holmes	Mary	NA	1
Ålander	Kyösti	NA	1
Hermelin	Honorine	NA	1
Pernow	Birger	NA	1
NA	NA	Pernow, Birger,;Jellinek, Johannes	1
Gordon	Ernst	NA	1
NA	NA	Åstrand, Johan Julius,;Ekbohrn, Carl Magnus	1
Edström	Gunnar	NA	1
NA	NA	Cervin, Gert,;Wifstrand, Albert	1
Kuznets	Simon	NA	1
Sundquist	Hjalmar	NA	1
NA	NA	Ambrosiani, Sune,;Hammarstedt, Nils Edvard	1
NA	NA	Arne, Ture J.,;Maiander, Harry	1
Landquist	Daniel	NA	1
Öberg	O. E	NA	1
Mogren	Jan	NA	1
Borenius	Ingrid	NA	1
Ehrenmalm	Arwid	NA	1
NA	NA	Lundquist, Ernst,;Chatrian, Alexandre	1
Glueck	Eleanor T	NA	1
Carlsson	Axel-Magnus	NA	1
Reichelt	K. L	NA	1
NA	NA	Hyltén-Cavallius, Gunnar Olof,;Djurklou-Aschan, Elsa;Lundgren, Egron,;Stephens, George	1
Hald	Arthur	NA	1
Sager-Nelson	Olof	NA	1
Levander	Eskil	NA	1
NA	NA	Ericsson, Ture,;Frostin, Ernst	1
Ernst	Wolfgang	NA	1
NA	NA	Granfelt, O. Hj.,;Candolin, A.	1
Cramér	Harald	NA	1
Grotenfelt	Julius	NA	1
Rahbek	Just	NA	1
Karlgren	Bernhard	NA	1
Mayer	Auguste	NA	1
NA	NA	Sylvander, Inga,;Engström, Per	1
Suolahti	Gunnar	NA	1
NA	NA	Robertson, D. H.;Loveday, A.;Ohlin, Bertil,;Heckscher, Eli F.;Madariaga, Salvador de	1
NA	NA	Guldberg, Harry,;Ekeberg, Birger	1
NA	NA	Hagberg, Knut,;Tigerstedt, Eugène Napoleon,;D'Annunzio, Gabriele,;Huysmans, Joris-Karl	1
NA	NA	Hagberg, Knut,;Tigerstedt, Eugène Napoleon,;Hawthorne, Nathaniel,;Henry, O.	1
NA	NA	Hagberg, Knut,;Tigerstedt, Eugène Napoleon,;Hardy, Thomas	1
Eklund, J.	A	NA	1
NA	NA	Inghe, Gunnar,;Riemer, Svend	1
NA	NA	Flodin, John;Wikander, Hugo	1
Hassler	Åke	NA	1
Jakobsson	Theodor	NA	1
Malmar	Lily	NA	1
NA	NA	Ekeberg, Birger,;Stenbeck, Einar	1
NA	NA	Kempe, Frans,;Schotte, Gunnar	1
NA	NA	Liffman, Jeremias Wilhelm,;Stephens, George	1
NA	NA	Lundell, Sture,;Gärdin, Åke;Hedborg, Gustaf.	1
Lovén	N. H	NA	1
Jaques	Francis Lee	NA	1
NA	NA	Vising, Johan,;Barat, Julien	1
Nerman	Carl Justus	NA	1
NA	NA	Holmgren, August Emil,;Wright, Wilhelm von	1
Blauert	Ernst	NA	1
Hammargren	Tullius	NA	1
Laboulaye	Edouard	NA	1
Östberg	Nils	NA	1
Flöricke	Curt	NA	1
Åkerblom	Axel	NA	1
NA	NA	Gullberg, Hjalmar,;Alin, Karin	1
NA	NA	Bergström, Britte-Marie,;Sanden, Gabriel	1
NA	NA	Leijonhufvud, Erik,;Kreüger, C. H.	1
NA	NA	Hedengren, Joh.;Fries, Karl	1
Hagströmer	Sven	NA	1
Skawonius	Sven Erik	NA	1
Nicolai	Ericus	NA	1
NA	NA	Weibull, Lauritz,;Weibull, Martin	1
Hausen	Greta	NA	1
NA	NA	Haglund, Sven,;Afzelius, Nils	1
NA	NA	Modéer, Ivar,;Engström, Sten	1
Ellegård	Alvar	NA	1
NA	NA	Rönnow, Sixten,;Neander, Gustaf	1
Meinander	Carl Fredrik	NA	1
NA	NA	Lundberg, Johannes,;Lindblom, Johannes	1
Allard	M. Henri	NA	1
NA	NA	Cable, Mildred;French, Francesca	1
Zingmark	Ebba	NA	1
Hambro	Edvard	NA	1
Cavonius	Einar	NA	1
NA	NA	Berzelius, Jacob,;Holmberg, Arne	1
Lovett	Richard	NA	1
Banting	Frederick Grant	NA	1
NA	NA	Stenberger, Mårten,;Roussell, Aage	1
NA	NA	Arpi, Gunnar,;Lövgren, Esse	1
Hassler-Göransson	Carita	NA	1
Hookham	John	NA	1
NA	NA	Balls, Josephine;Grauers, Marianne	1
Edman	Elov	NA	1
Goulard-Westberg	Matilde	NA	1
Ingman	Robert	NA	1
NA	NA	Lundström, Ingrid;Lundström, Ragnvald	1
Psilander	Signe	NA	1
Parment	Sven	NA	1
Ilmoni	Immanuel	NA	1
NA	NA	Ekelöf, Gunnar,;Warburton, Thomas,;Lundkvist, Artur	1
NA	NA	Sundberg, Halvar G. F.,;Jägerskiöld, Stig	1
Falk	H	NA	1
NA	NA	Gummerus, Edvard Robert,;Agricola, Mikael	1
NA	NA	Hernmarck, Karl;Gyllensvärd, Bo	1
Holtsmark	Anne	NA	1
NA	NA	Erixon, Sigurd,;Berg, Gösta,;Svensson, Sigfrid	1
Almgren	Bertil	NA	1
Öhrn	Bertil	NA	1
Sjöberg	Oscar	NA	1
Ekelund	Erik	NA	1
NA	NA	Meyer, Ernst,;Fahlstedt, Eugène	1
Henriques	Meyer Ruben	NA	1
NA	NA	Bark, Samuel,;Rosen, Carl von	1
NA	NA	Belfrage, Kurt,;Hörlin, Harald	1
Elfstrand	Daniel	NA	1
Katz	David	NA	1
Sorokin	Pitirim A	NA	1
Wilcox	L. R	NA	1
Sahlström	Nils	NA	1
NA	NA	Anderson, Caleb J.,;Vennberg, Karl	1
Grate	Eric	NA	1
NA	NA	Hassler-Göransson, Carita,;Wagnsson, Ruben	1
NA	NA	Brøndum-Nielsen, Johannes,;Finnur Jónsson	1
Walberg	Sten	NA	1
NA	NA	Boëthius, Bertil,;Heckscher, Eli F.	1
NA	NA	Ahlberg, Alf,;Ekman, Tore	1
Edberg	Rolf	NA	1
Fellman	Isak	NA	1
NA	NA	Andersson, Ingvar;Källström, Olle	1
NA	NA	Gärdin, Sven;Berg, Gösta	1
Hullgren	Oscar	NA	1
NA	NA	Nihlén, Axel,;Koefoed, M.	1
NA	NA	Bergman, Ernst;Scholander, Arne F. E:son	1
Lagercrantz	Otto	NA	1
NA	NA	Spang-Hanssen, Esbern;Brøndal, Viggo,;Brøndum-Nielsen, Johannes	1
Person	H. S	NA	1
NA	NA	Fieandt, Rainer von;Suviranta, Br.	1
Holmgren	A. Leo	NA	1
NA	NA	Bjurling, Oscar,;Börjeson, Hjalmar	1
Ekvall	Waldemar	NA	1
NA	NA	Castrén, Gunnar,;Hirn, Yrjö	1
NA	NA	Clason, Sam,;Forssell, Arne	1
Gottman	Georg August	NA	1
NA	NA	Friis, Aage,;Hedin, Einar	1
NA	NA	Grape, Anders,;Andersson, Hugo	1
Constans	Raymond	NA	1
Åstrand	Margareta	NA	1
NA	NA	Grefberg, Gabriel,;Killander, Ernst	1
Allardt	Anders	NA	1
NA	NA	Ruuth, Eric,;Bonde, Carl Carlson	1
NA	NA	Ahnlund, Nils,;Staf, Nils	1
Hochschild	Carl Fredrik Lotharius	NA	1
NA	NA	Erixon, Sigurd,;Ljung, Sven	1
Wuorinen	John H	NA	1
NA	NA	Silvander, Harald;Indebetou, Govert,;Tiberg, Björn	1
Mante	Axel	NA	1
NA	NA	Nordström, Ludvig,;Vingedal, Sven Erik	1
Roos-Hasselblatt	Iris	NA	1
NA	NA	Pomeroy, Wardell B.;Martin, Clyde E.	1
Börjeson	Bertil	NA	1
NA	NA	Wrangel, Jurgen,;Österling, Anders	1
NA	NA	Svensson, Karl Alfred,;Forsström, Axel	1
Hirn	Marta	NA	1
NA	NA	Andrén, Ivar,;Ringmar, Torgil	1
Lindquist	Nils G	NA	1
Träskman	Sune	NA	1
Gordon	Cora J	NA	1
Schröder	Franz Rolf	NA	1
NA	NA	Backman, E. Louis,;Julius, Arvid	1
NA	NA	Ålenius, Nils,;Essen, Wera von	1
Andolf	Sven	NA	1
Ljungstedt	Karl	NA	1
NA	NA	Festin, Eric,;Näsström, Gustaf	1
NA	NA	Huey, E. G.;Huisman, M. G.;Tidmark, Nils P.	1
Vendell	Herman Albert	NA	1
Hedström	Gunnar	NA	1
NA	NA	Westerståhl, Jörgen,;Håstad, Elis,;Hultgren, Sten	1
NA	NA	Stiernstedt, Marika,;Swahn, Waldemar	1
NA	NA	Hoogland, Claes,;Helén, Gunnar	1
Vannqvist	Olof Fredrik af	NA	1
Janse	Olov Robert Thure	NA	1
Hoefner	Curt	NA	1
Westerlin	Johan	NA	1
Lagerström	Bengt	NA	1
NA	NA	Evermark, Nils;Fristedt, Albert Esaias	1
NA	NA	Uibopuu, Valev,;Oras, Ants,;Saks, Edgar V.	1
Björklund	Sigrid	NA	1
Robberstad	Knut	NA	1
NA	NA	Vilkuna, Kustaa,;Valros, Fredrik	1
Lichtwerk	Grete	NA	1
NA	NA	Haglund, Bertil,;Claësson, Eric	1
NA	NA	Hellström, Paul,;Kinnman, Gunno.	1
